"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"MXTNJG5C","journalArticle","2009","Kincaid, Paul","18. Fiction Since 1992 (Part I: History)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/18-fiction-since-1992-part-i-history/docview/2137948322/se-2?accountid=14572","","2009","2021-11-10 21:53:01","2021-11-10 21:53:01","","","","","","","","","","","","","","","English","","","Literature Online","2137948322","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Kincaid%2C+Paul&rft.aulast=Kincaid&rft.aufirst=Paul&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=18.+Fiction+Since+1992+%28Part+I%3A+History%29&rft.title=18.+Fiction+Since+1992+%28Part+I%3A+History%29&rft.issn=&rft_id=info:doi/","Literature; Fiction; Books; Novels; Writers; Secularism; Genre; Sterling, Bruce; Le Guin, Ursula K (1929-2018); Universe; Fiction Since 1992; Robinson, Kim Stanley","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LUZXVJ49","journalArticle","2009","Williams, Paul","25. Nuclear Criticism (Part II: Theory)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/25-nuclear-criticism-part-ii-theory/docview/2137947651/se-2?accountid=14572","","2009","2021-11-10 21:53:01","2021-11-10 21:53:01","","","","","","","","","","","","","","","English","","","Literature Online","2137947651","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Williams%2C+Paul&rft.aulast=Williams&rft.aufirst=Paul&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=25.+Nuclear+Criticism+%28Part+II%3A+Theory%29&rft.title=25.+Nuclear+Criticism+%28Part+II%3A+Theory%29&rft.issn=&rft_id=info:doi/","Literature; Poststructuralism; War; Sexuality; Extinction; Critical theory; Nuclear weapons; Huxley, Aldous (1894-1963); Murders & murder attempts; Nuclear Criticism; Threats","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8AUH52DC","journalArticle","2009","Yaszek, Lisa","20. Cultural History (Part II: Theory)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/20-cultural-history-part-ii-theory/docview/2137944624/se-2?accountid=14572","","2009","2021-11-10 21:53:01","2021-11-10 21:53:01","","","","","","","","","","","","","","","English","","","Literature Online","2137944624","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Yaszek%2C+Lisa&rft.aulast=Yaszek&rft.aufirst=Lisa&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=20.+Cultural+History+%28Part+II%3A+Theory%29&rft.title=20.+Cultural+History+%28Part+II%3A+Theory%29&rft.issn=&rft_id=info:doi/","Literature; Novels; Writers; Cultural History; Social sciences; Civilization; Opera; Historiography; Historians; Philosophers; 20th century; Futures; 19th century; Cultural history; Wells, H G (1866-1946); Dick, Philip K; Traditions; Atwood, Margaret (1939- ); Russ, Joanna (1937-2011); Le Guin, Ursula K (1929-2018); Butler, Octavia E; Cultural change; Leiber, Fritz (1910-1992); Minority & ethnic groups","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4W9UJMA9","journalArticle","2009","Britton, Piers D.","34. Design for Screen SF (Part III Issues and Challenges)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/34-design-screen-sf-part-iii-issues-challenges/docview/2137944435/se-2?accountid=14572","","2009","2021-11-10 21:53:01","2021-11-10 21:53:01","","","","","","","","","","","","","","","English","","","Literature Online","2137944435","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Britton%2C+Piers+D.&rft.aulast=Britton&rft.aufirst=Piers&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=34.+Design+for+Screen+SF+%28Part+III+Issues+and+Challenges%29&rft.title=34.+Design+for+Screen+SF+%28Part+III+Issues+and+Challenges%29&rft.issn=&rft_id=info:doi/","Literature; Architecture; Modernism; Motion pictures; Realism; Audiences; Industrial design; Design for Screen SF; Textile design","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U7TB9H4D","journalArticle","2009","Kawa, Abraham","17. Comics Since the Silver Age (Part I: History)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/17-comics-since-silver-age-part-i-history/docview/2137943941/se-2?accountid=14572","","2009","2021-11-10 21:53:01","2021-11-10 21:53:01","","","","","","","","","","","","","","","English","","","Literature Online","2137943941","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Kawa%2C+Abraham&rft.aulast=Kawa&rft.aufirst=Abraham&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=17.+Comics+Since+the+Silver+Age+%28Part+I%3A+History%29&rft.title=17.+Comics+Since+the+Silver+Age+%28Part+I%3A+History%29&rft.issn=&rft_id=info:doi/","Literature; Authoritarianism; Popular culture; Writers; Storytelling; Postmodernism; Violence; Superheroes; Graphic novels; Subcultures; Silver; Manga; Anglophones; Comics Since the Silver Age; Mutation","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A8XQL8KE","journalArticle","2009","Graebner, Seth","Mimouni, Rachid","The Routledge Encyclopedia of African Literature","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/mimouni-rachid/docview/2137925358/se-2?accountid=14572","","2009","2021-11-10 21:53:02","2021-11-10 21:53:02","","","","","","","","","","","","","","","English","","","Black Studies Center; Literature Online","2137925358","","","Place: London Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=book&rft.jtitle=&rft.atitle=&rft.au=Graebner%2C+Seth&rft.aulast=Graebner&rft.aufirst=Seth&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=Mimouni%2C+Rachid&rft.title=Mimouni%2C+Rachid&rft.issn=&rft_id=info:doi/","Literature; Novels; Corruption; Mimouni, Rachid","","Gikandi, Simon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GE9D92JV","journalArticle","2009","Evershed, Elizabeth","Huxley, Aldous, 1894-1963","ProQuest Biographies","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/huxley-aldous-1894-1963/docview/2137925023/se-2?accountid=14572","","2009","2021-11-10 21:53:02","2021-11-10 21:53:02","","","","","","","","","","","","","","","English","","","Literature Online","2137925023","","","Place: Ann Arbor Publisher: ProQuest","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionbiblios&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.jtitle=&rft.atitle=&rft.au=Evershed%2C+Elizabeth&rft.aulast=Evershed&rft.aufirst=Elizabeth&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=Huxley%2C+Aldous%2C+1894-1963&rft.title=Huxley%2C+Aldous%2C+1894-1963&rft.issn=&rft_id=info:doi/","Literature; Huxley, Aldous, 1894-1963","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X8KS2A3Y","journalArticle","2009","Sutton, Mark","Orwell, George, 1903-1950","ProQuest Biographies","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/orwell-george-1903-1950/docview/2137891609/se-2?accountid=14572","","2009","2021-11-10 21:53:02","2021-11-10 21:53:02","","","","","","","","","","","","","","","English","","","Literature Online","2137891609","","","Place: Ann Arbor Publisher: ProQuest","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionbiblios&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.jtitle=&rft.atitle=&rft.au=Sutton%2C+Mark&rft.aulast=Sutton&rft.aufirst=Mark&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=Orwell%2C+George%2C+1903-1950&rft.title=Orwell%2C+George%2C+1903-1950&rft.issn=&rft_id=info:doi/","Literature; Orwell, George, 1903-1950","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UX62UURJ","journalArticle","2008","Pauli, Lori; Bann, Stephen; Salvesen, Britt","Utopia / dystopia : Geoffrey James = Utopie / dystopie : Geoffrey James","Utopia / dystopia : Geoffrey James = Utopie / dystopie : Geoffrey James","","9781553653479","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/utopia-dystopia-geoffrey-james-utopie-dystopie/docview/822980356/se-2?accountid=14572","","2008","2021-11-10 21:53:02","2021-11-10 21:53:02","","176","","","","","","","","","","","","","English","","","Arts Premium Collection","822980356; 20091231-00485771","","","Publisher: National Gallery of Canada, Ottawa, ON","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Aiba&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.jtitle=&rft.atitle=&rft.au=Pauli%2C+Lori%3BBann%2C+Stephen%3BSalvesen%2C+Britt&rft.aulast=Pauli&rft.aufirst=Lori&rft.date=2008-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=9781553653479&rft.btitle=Utopia+%2F+dystopia+%3A+Geoffrey+James+%3D+Utopie+%2F+dystopie+%3A+Geoffrey+James&rft.title=Utopia+%2F+dystopia+%3A+Geoffrey+James+%3D+Utopie+%2F+dystopie+%3A+Geoffrey+James&rft.issn=&rft_id=info:doi/","Art","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZAU7ASFK","journalArticle","2008","Pauli, Lori; Bann, Stephen; Salvesen, Britt; Stauble, Katherine","Utopia/dystopia : Geoffrey James","Utopia/dystopia : Geoffrey James","","9781553653479","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/utopia-dystopia-geoffrey-james/docview/822965396/se-2?accountid=14572","","2008","2021-11-10 21:53:02","2021-11-10 21:53:02","","176","","","","","","","","","","","","","English","","","Arts Premium Collection","822965396; 20090630-00171642","","","Publisher: National Gallery of Canada, Ottawa, ON","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Aiba&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.jtitle=&rft.atitle=&rft.au=Pauli%2C+Lori%3BBann%2C+Stephen%3BSalvesen%2C+Britt%3BStauble%2C+Katherine&rft.aulast=Pauli&rft.aufirst=Lori&rft.date=2008-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=9781553653479&rft.btitle=Utopia%2Fdystopia+%3A+Geoffrey+James&rft.title=Utopia%2Fdystopia+%3A+Geoffrey+James&rft.issn=&rft_id=info:doi/","Art","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"74WSDC85","journalArticle","2008","","dystopia","Concise Oxford English Dictionary","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/dystopia/docview/2138001980/se-2?accountid=14572","","2008","2021-11-10 21:53:02","2021-11-10 21:53:02","","","","","","","","","","","","","","","English","","","Literature Online","2138001980","","","Edition: 11th ed., rev. Place: Oxford Publisher: Oxford University Press","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.jtitle=&rft.atitle=&rft.au=&rft.aulast=&rft.aufirst=&rft.date=2008-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=dystopia&rft.title=dystopia&rft.issn=&rft_id=info:doi/","Literature; dystopia","","Soanes, Catherine; Stevenson, Angus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RHNVFR8F","journalArticle","2008","Baldick, Chris","dystopia","Concise Oxford Dictionary of Literary Terms","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/dystopia/docview/2137964735/se-2?accountid=14572","","2008","2021-11-10 21:53:02","2021-11-10 21:53:02","","","","","","","","","","","","","","","English","","","Literature Online","2137964735","","","Place: Oxford Publisher: Oxford University Press","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.jtitle=&rft.atitle=&rft.au=Baldick%2C+Chris&rft.aulast=Baldick&rft.aufirst=Chris&rft.date=2008-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=dystopia&rft.title=dystopia&rft.issn=&rft_id=info:doi/","Dystopias; Literature; Dystopia; Wells, H G (1866-1946); Orwell, George (Eric Blair) (1903-1950)","","Baldick, Chris","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BTKVRZHT","journalArticle","2008","Baldick, Chris","utopia","Concise Oxford Dictionary of Literary Terms","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/utopia/docview/2137936444/se-2?accountid=14572","","2008","2021-11-10 21:53:02","2021-11-10 21:53:02","","","","","","","","","","","","","","","English","","","Literature Online","2137936444","","","Place: Oxford Publisher: Oxford University Press","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.jtitle=&rft.atitle=&rft.au=Baldick%2C+Chris&rft.aulast=Baldick&rft.aufirst=Chris&rft.date=2008-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=utopia&rft.title=utopia&rft.issn=&rft_id=info:doi/","Utopias; Literature; Utopia; More, Thomas (1478-1535)","","Baldick, Chris","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B5VGJUY5","journalArticle","2008","Walker, Nick","Hall, Joseph, 1574-1656","ProQuest Biographies","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/hall-joseph-1574-1656/docview/2137930879/se-2?accountid=14572","","2008","2021-11-10 21:53:03","2021-11-10 21:53:03","","","","","","","","","","","","","","","English","","","Literature Online","2137930879","","","Place: Ann Arbor Publisher: ProQuest","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionbiblios&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.jtitle=&rft.atitle=&rft.au=Walker%2C+Nick&rft.aulast=Walker&rft.aufirst=Nick&rft.date=2008-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=Hall%2C+Joseph%2C+1574-1656&rft.title=Hall%2C+Joseph%2C+1574-1656&rft.issn=&rft_id=info:doi/","Literature; Hall, Joseph, 1574-1656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9LFRNHGJ","journalArticle","2008","","Anderson, Robert Woodruff, 1917","ProQuest Biographies","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/anderson-robert-woodruff-1917/docview/2137907712/se-2?accountid=14572","","2008","2021-11-10 21:53:03","2021-11-10 21:53:03","","","","","","","","","","","","","","","English","","","Literature Online","2137907712","","","Place: Ann Arbor Publisher: ProQuest","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionbiblios&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.jtitle=&rft.atitle=&rft.au=&rft.aulast=&rft.aufirst=&rft.date=2008-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=Anderson%2C+Robert+Woodruff%2C+1917&rft.title=Anderson%2C+Robert+Woodruff%2C+1917&rft.issn=&rft_id=info:doi/","Literature; Anderson, Robert Woodruff, 1917","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HV2C7VEY","journalArticle","2007","Westphalen, Timothy C","THE BEDBUG","The Columbia Encyclopedia of Modern Drama","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/bedbug/docview/2350887400/se-2?accountid=14572","","2007","2021-11-10 21:53:03","2021-11-10 21:53:03","","","","","","","","","","","","","","","English","","","Literature Online","2350887400","","","Place: New York Publisher: Columbia University Press","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=book&rft.jtitle=&rft.atitle=&rft.au=Westphalen%2C+Timothy+C&rft.aulast=Westphalen&rft.aufirst=Timothy&rft.date=2007-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=THE+BEDBUG&rft.title=THE+BEDBUG&rft.issn=&rft_id=info:doi/","Literature; Theater; Mayakovsky, Vladimir (1893-1930); THE BEDBUG","","Cody, Gabrielle H.; Sprinchorn, Evert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UYSZL288","journalArticle","2007","Cody, Gabrielle H.","The Columbia Encyclopedia of Modern Drama: INDEX","The Columbia Encyclopedia of Modern Drama","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/columbia-encyclopedia-modern-drama-index/docview/2350886657/se-2?accountid=14572","","2007","2021-11-10 21:53:03","2021-11-10 21:53:03","","","","","","","","","","","","","","","English","","","Literature Online","2350886657","","","Place: New York Publisher: Columbia University Press","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=book&rft.jtitle=&rft.atitle=&rft.au=Cody%2C+Gabrielle+H.&rft.aulast=Cody&rft.aufirst=Gabrielle&rft.date=2007-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=The+Columbia+Encyclopedia+of+Modern+Drama%3A+INDEX&rft.title=The+Columbia+Encyclopedia+of+Modern+Drama%3A+INDEX&rft.issn=&rft_id=info:doi/","Literature; Aesthetics; Theater; Actors; Naturalism; Avant-garde; 20th century; Adamov, Arthur; Carr, Marina (1964- ); Casey, Sean; Durang, Christopher (1949- ); Inge, William; Native peoples; Stoppard, Tom; The Columbia Encyclopedia of Modern Drama: INDEX","","Cody, Gabrielle H.; Sprinchorn, Evert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I2I8LCPZ","journalArticle","2007","Boyd, Mari","KŌKAMI SHŌJI (1958-)","The Columbia Encyclopedia of Modern Drama","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/kōkami-shōji-1958/docview/2350885986/se-2?accountid=14572","","2007","2021-11-10 21:53:03","2021-11-10 21:53:03","","","","","","","","","","","","","","","English","","","Literature Online","2350885986","","","Place: New York Publisher: Columbia University Press","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=book&rft.jtitle=&rft.atitle=&rft.au=Boyd%2C+Mari&rft.aulast=Boyd&rft.aufirst=Mari&rft.date=2007-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=K%C5%8CKAMI+SH%C5%8CJI+%281958-%29&rft.title=K%C5%8CKAMI+SH%C5%8CJI+%281958-%29&rft.issn=&rft_id=info:doi/","Literature; Beckett, Samuel (1906-1989); Dramatists; Japanese theater; KŌKAMI SHŌJI (1958-)","","Cody, Gabrielle H.; Sprinchorn, Evert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RCIW5NGE","journalArticle","2007","","dystopia","Concise Oxford Companion to English Literature","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/dystopia/docview/2137979600/se-2?accountid=14572","","2007","2021-11-10 21:53:03","2021-11-10 21:53:03","","","","","","","","","","","","","","","English","","","Literature Online","2137979600","","","Edition: 3rd ed. Place: Oxford Publisher: Oxford University Press","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=&rft.aulast=&rft.aufirst=&rft.date=2007-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=dystopia&rft.title=dystopia&rft.issn=&rft_id=info:doi/","Dystopias; Literature","","Drabble, Margaret, 1939-; Stringer, Jenny; Hahn, Daniel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8SSDKVZU","journalArticle","2007","","Baudrillard, Jean","Concise Oxford Companion to English Literature","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/baudrillard-jean/docview/2137941251/se-2?accountid=14572","","2007","2021-11-10 21:53:03","2021-11-10 21:53:03","","","","","","","","","","","","","","","English","","","Literature Online","2137941251","","","Edition: 3rd ed. Place: Oxford Publisher: Oxford University Press","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=&rft.aulast=&rft.aufirst=&rft.date=2007-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=Baudrillard%2C+Jean&rft.title=Baudrillard%2C+Jean&rft.issn=&rft_id=info:doi/","Literature; Baudrillard, Jean","","Drabble, Margaret, 1939-; Stringer, Jenny; Hahn, Daniel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y8KJUNZZ","journalArticle","2007","O'Reilly, Elizabeth","Jameson, Storm, 1891-1986","ProQuest Biographies","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/jameson-storm-1891-1986/docview/2137895039/se-2?accountid=14572","","2007","2021-11-10 21:53:03","2021-11-10 21:53:03","","","","","","","","","","","","","","","English","","","Literature Online","2137895039","","","Place: Ann Arbor Publisher: ProQuest","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionbiblios&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.jtitle=&rft.atitle=&rft.au=O%27Reilly%2C+Elizabeth&rft.aulast=O%27Reilly&rft.aufirst=Elizabeth&rft.date=2007-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=Jameson%2C+Storm%2C+1891-1986&rft.title=Jameson%2C+Storm%2C+1891-1986&rft.issn=&rft_id=info:doi/","Literature; Jameson, Storm, 1891-1986","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
